"time","dut_turbine.phi","dut_turbine.w","test_bench_ctrl.x","testbench_coupling.phi_rel","testbench_coupling.w_rel","der(dut_turbine.phi)","der(dut_turbine.w)","der(test_bench_ctrl.x)","der(testbench_coupling.phi_rel)","der(testbench_coupling.w_rel)","der(der(tortion_sensor.phi_rel))","der(testbench_inertia.phi)","der(testbench_inertia.w)","der(tortion_sensor.phi_rel)","dut_turbine.a","test_bench_feedback.y","test_bench_speed_sensor.flange.tau","test_bench_torque.tau","testbench_coupling.a_rel","testbench_coupling.lossPower","testbench_coupling.tau","testbench_inertia.a","testbench_inertia.phi","testbench_inertia.w","tortion_sensor.flange_a.tau","tortion_sensor.flange_b.tau","tortion_sensor.phi_rel","dut_torque_ctrl.flange.phi","dut_turbine.flange_a.phi","dut_turbine.flange_a.tau","dut_turbine.flange_b.phi","test_bench_ctrl.u","test_bench_ctrl.y","test_bench_feedback.u2","test_bench_speed_sensor.flange.phi","test_bench_speed_sensor.w","test_bench_torque.flange.phi","test_bench_torque.flange.tau","testbench_coupling.flange_a.phi","testbench_coupling.flange_a.tau","testbench_coupling.flange_b.phi","testbench_coupling.flange_b.tau","testbench_inertia.flange_a.phi","testbench_inertia.flange_a.tau","testbench_inertia.flange_b.phi","testbench_inertia.flange_b.tau","tortion_sensor.flange_a.phi","tortion_sensor.flange_b.phi"
6,3.606165083919485,1.446751387870676,1.243326050451529,-1.150508865628999,0.1710181069119676,1.446751387870676,-0.02050924128296905,-0.2757332809587083,0.1710181069119676,-0.008611252058759122,0.008611252058759122,1.275733280958708,-0.01189798922420993,-0.1710181069119676,-0.02050924128296905,-0.2757332809587083,0,0.967592769492821,-0.008611252058759122,0.02924719289175319,-0.979490758717031,-0.01189798922420993,4.756673949548484,1.275733280958708,0,0,1.150508865628999,3.606165083919485,3.606165083919485,0.979490758717031,3.606165083919485,-0.2757332809587083,0.967592769492821,1.275733280958708,4.756673949548484,1.275733280958708,4.756673949548484,-0.967592769492821,4.756673949548484,0.979490758717031,3.606165083919485,-0.979490758717031,4.756673949548484,0.967592769492821,4.756673949548484,-0.979490758717031,3.606165083919485,4.756673949548484
6.1,3.750710830338782,1.443900155409604,1.215828984232383,-1.133460185428848,0.1698564165911315,1.443900155409604,-0.03639623116228341,-0.2740437388184727,0.1698564165911315,-0.01457770773847678,0.01457770773847678,1.274043738818473,-0.02181852342380664,-0.1698564165911315,-0.03639623116228341,-0.2740437388184727,0,0.94178524541391,-0.01457770773847678,0.02885120225718003,-0.9636037688377166,-0.02181852342380664,4.884171015767631,1.274043738818473,0,0,1.133460185428848,3.750710830338782,3.750710830338782,0.9636037688377166,3.750710830338782,-0.2740437388184727,0.94178524541391,1.274043738818473,4.884171015767631,1.274043738818473,4.884171015767631,-0.94178524541391,4.884171015767631,0.9636037688377166,3.750710830338782,-0.9636037688377166,4.884171015767631,0.94178524541391,4.884171015767631,-0.9636037688377166,3.750710830338782,4.884171015767631
6.2,3.894893211163776,1.439496405384411,1.188549721874832,-1.116557066961406,0.1681115148911113,1.439496405384411,-0.05155444792970487,-0.2713848904933003,0.1681115148911113,-0.02027372724094101,0.02027372724094101,1.2713848904933,-0.03128072068876386,-0.1681115148911113,-0.05155444792970487,-0.2713848904933003,0,0.9171648313815313,-0.02027372724094101,0.02826148143898434,-0.9484455520702951,-0.03128072068876386,5.011450278125182,1.2713848904933,0,0,1.116557066961406,3.894893211163776,3.894893211163776,0.9484455520702951,3.894893211163776,-0.2713848904933003,0.9171648313815313,1.2713848904933,5.011450278125182,1.2713848904933,5.011450278125182,-0.9171648313815313,5.011450278125182,0.9484455520702951,3.894893211163776,-0.9484455520702951,5.011450278125182,0.9171648313815313,5.011450278125182,-0.9484455520702951,3.894893211163776,5.011450278125182
6.3,4.038560678904689,1.433614518897891,1.161582868240868,-1.099856452854456,0.1658110042288339,1.433614518897891,-0.06595455137437756,-0.2678035146690576,0.1658110042288339,-0.02568845632056549,0.02568845632056549,1.267803514669058,-0.04026609505381207,-0.1658110042288339,-0.06595455137437756,-0.2678035146690576,0,0.8937793535718104,-0.02568845632056549,0.02749328912337436,-0.9340454486256224,-0.04026609505381207,5.138417131759145,1.267803514669058,0,0,1.099856452854456,4.038560678904689,4.038560678904689,0.9340454486256224,4.038560678904689,-0.2678035146690576,0.8937793535718104,1.267803514669058,5.138417131759145,1.267803514669058,5.138417131759145,-0.8937793535718104,5.138417131759145,0.9340454486256224,4.038560678904689,-0.9340454486256224,5.138417131759145,0.8937793535718104,5.138417131759145,-0.9340454486256224,4.038560678904689,5.138417131759145
6.4,4.181569270592274,1.426331611528983,1.135018253879542,-1.083412475528198,0.1629835013399318,1.426331611528983,-0.07957102581173425,-0.2633481101890514,0.1629835013399318,-0.03081219531395951,0.03081219531395951,1.263348110189051,-0.04875883049777474,-0.1629835013399318,-0.07957102581173425,-0.2633481101890514,0,0.871670143690491,-0.03081219531395951,0.02656362170902354,-0.9204289741882657,-0.04875883049777474,5.264981746120472,1.263348110189051,0,0,1.083412475528198,4.181569270592274,4.181569270592274,0.9204289741882657,4.181569270592274,-0.2633481101890514,0.871670143690491,1.263348110189051,5.264981746120472,1.263348110189051,5.264981746120472,-0.871670143690491,5.264981746120472,0.9204289741882657,4.181569270592274,-0.9204289741882657,5.264981746120472,0.871670143690491,5.264981746120472,-0.9204289741882657,4.181569270592274,5.264981746120472
6.5,4.323782794723209,1.417727162985204,1.108940827869769,-1.067276377407037,0.1596585282078972,1.417727162985204,-0.09238215080085987,-0.2580686347773073,0.1596585282078972,-0.03563649469418184,0.03563649469418184,1.258068634777307,-0.05674565610667803,-0.1596585282078972,-0.09238215080085987,-0.2580686347773073,0,0.8508721930924621,-0.03563649469418184,0.0254908456295119,-0.9076178491991401,-0.05674565610667803,5.391059172130246,1.258068634777307,0,0,1.067276377407037,4.323782794723209,4.323782794723209,0.9076178491991401,4.323782794723209,-0.2580686347773073,0.8508721930924621,1.258068634777307,5.391059172130246,1.258068634777307,5.391059172130246,-0.8508721930924621,5.391059172130246,0.9076178491991401,4.323782794723209,-0.9076178491991401,5.391059172130246,0.8508721930924621,5.391059172130246,-0.9076178491991401,4.323782794723209,5.391059172130246
6.6,4.465073204729986,1.40788263254011,1.083430410514161,-1.051496384755869,0.1558664007958853,1.40788263254011,-0.1043700160400166,-0.2520162317442249,0.1558664007958853,-0.04015421084996884,0.04015421084996884,1.252016231744225,-0.06421580519004777,-0.1558664007958853,-0.1043700160400166,-0.2520162317442249,0,0.8314141787699356,-0.04015421084996884,0.02429433489706356,-0.8956299839599834,-0.06421580519004777,5.516569589485854,1.252016231744225,0,0,1.051496384755869,4.465073204729986,4.465073204729986,0.8956299839599834,4.465073204729986,-0.2520162317442249,0.8314141787699356,1.252016231744225,5.516569589485854,1.252016231744225,5.516569589485854,-0.8314141787699356,5.516569589485854,0.8956299839599834,4.465073204729986,-0.8956299839599834,5.516569589485854,0.8314141787699356,5.516569589485854,-0.8956299839599834,4.465073204729986,5.516569589485854
6.7,4.605320605298565,1.396881088728114,1.058561716100787,-1.036117678600663,0.1516380777485166,1.396881088728114,-0.1155203991478537,-0.2452430109795973,0.1516380777485166,-0.04435950341689732,0.04435950341689732,1.245243010979597,-0.07116089573095641,-0.1516380777485166,-0.1155203991478537,-0.2452430109795973,0,0.8133187051211899,-0.04435950341689732,0.02299410662326517,-0.8844796008521463,-0.07116089573095641,5.641438283899228,1.245243010979597,0,0,1.036117678600663,4.605320605298565,4.605320605298565,0.8844796008521463,4.605320605298565,-0.2452430109795973,0.8133187051211899,1.245243010979597,5.641438283899228,1.245243010979597,5.641438283899228,-0.8133187051211899,5.641438283899228,0.8844796008521463,4.605320605298565,-0.8844796008521463,5.641438283899228,0.8133187051211899,5.641438283899228,-0.8844796008521463,4.605320605298565,5.641438283899228
6.8,4.744413501398246,1.384806840477395,1.034404187865136,-1.021182310736631,0.1470050419655516,1.384806840477395,-0.1258227312289204,-0.2378017985118435,0.1470050419655516,-0.04824785181113356,0.04824785181113356,1.237801798511843,-0.07757487941778685,-0.1470050419655516,-0.1258227312289204,-0.2378017985118435,0,0.7966023893532928,-0.04824785181113356,0.02161048236329358,-0.8741772687710796,-0.07757487941778685,5.765595812134878,1.237801798511843,0,0,1.021182310736631,4.744413501398246,4.744413501398246,0.8741772687710796,4.744413501398246,-0.2378017985118435,0.7966023893532928,1.237801798511843,5.765595812134878,1.237801798511843,5.765595812134878,-0.7966023893532928,5.765595812134878,0.8741772687710796,4.744413501398246,-0.8741772687710796,5.765595812134878,0.7966023893532928,5.765595812134878,-0.8741772687710796,4.744413501398246,5.765595812134878
6.9,4.882248905098434,1.371745067619509,1.011021944852704,-1.006729150048877,0.1419991625779844,1.371745067619509,-0.1352700125291078,-0.2297459050415245,0.1419991625779844,-0.0518160648693955,0.0518160648693955,1.229745905041524,-0.08345394765971226,-0.1419991625779844,-0.1352700125291078,-0.2297459050415245,0,0.78127603981118,-0.0518160648693955,0.02016376217284885,-0.8647299874708922,-0.08345394765971226,5.888978055147311,1.229745905041524,0,0,1.006729150048877,4.882248905098434,4.882248905098434,0.8647299874708922,4.882248905098434,-0.2297459050415245,0.78127603981118,1.229745905041524,5.888978055147311,1.229745905041524,5.888978055147311,-0.78127603981118,5.888978055147311,0.8647299874708922,4.882248905098434,-0.8647299874708922,5.888978055147311,0.78127603981118,5.888978055147311,-0.8647299874708922,4.882248905098434,5.888978055147311
7,5.018732302513455,1.357781491309807,0.9884738051514083,-0.9927938923351523,0.1366525596901141,1.357781491309807,-0.1438586673549619,-0.2211289316196927,0.1366525596901141,-0.05506220824163932,0.05506220824163932,1.221128931619693,-0.08879645911332257,-0.1366525596901141,-0.1438586673549619,-0.2211289316196927,0,0.7673448735317155,-0.05506220824163932,0.01867392206986021,-0.8561413326450381,-0.08879645911332257,6.011526194848607,1.221128931619693,0,0,0.9927938923351523,5.018732302513455,5.018732302513455,0.8561413326450381,5.018732302513455,-0.2211289316196927,0.7673448735317155,1.221128931619693,6.011526194848607,1.221128931619693,6.011526194848607,-0.7673448735317155,6.011526194848607,0.8561413326450381,5.018732302513455,-0.8561413326450381,6.011526194848607,0.7673448735317155,6.011526194848607,-0.8561413326450381,5.018732302513455,6.011526194848607
7.1,5.153777852650377,1.343002001348953,0.9668131677740615,-0.9794089795755773,0.1309974815974505,1.343002001348953,-0.1515885020218732,-0.2120045197515028,0.1309974815974505,-0.05798565206630513,0.05798565206630513,1.212004519751503,-0.09360284995556811,-0.1309974815974505,-0.1515885020218732,-0.2120045197515028,0,0.7548086480225586,-0.05798565206630513,0.01716034018487439,-0.8484114979781268,-0.09360284995556811,6.133186832225954,1.212004519751503,0,0,0.9794089795755773,5.153777852650377,5.153777852650377,0.8484114979781268,5.153777852650377,-0.2120045197515028,0.7548086480225586,1.212004519751503,6.133186832225954,1.212004519751503,6.133186832225954,-0.7548086480225586,6.133186832225954,0.8484114979781268,5.153777852650377,-0.8484114979781268,6.133186832225954,0.7548086480225586,6.133186832225954,-0.8484114979781268,5.153777852650377,6.133186832225954
7.2,5.287308233052749,1.327492359385594,0.9460881127532291,-0.9666036541940379,0.1250661773176352,1.327492359385594,-0.1584625231235972,-0.2024261820679585,0.1250661773176352,-0.06058697693246506,0.06058697693246506,1.202426182067958,-0.09787554619113215,-0.1250661773176352,-0.1584625231235972,-0.2024261820679585,0,0.7436619306852706,-0.06058697693246506,0.01564154870884616,-0.8415374768764028,-0.09787554619113215,6.253911887246787,1.202426182067958,0,0,0.9666036541940379,5.287308233052749,5.287308233052749,0.8415374768764028,5.287308233052749,-0.2024261820679585,0.7436619306852706,1.202426182067958,6.253911887246787,1.202426182067958,6.253911887246787,-0.7436619306852706,6.253911887246787,0.8415374768764028,5.287308233052749,-0.8415374768764028,6.253911887246787,0.7436619306852706,6.253911887246787,-0.8415374768764028,5.287308233052749,6.253911887246787
7.3,5.419254687674233,1.311337870881478,0.9263413778537199,-0.954403934472063,0.1188907790630883,1.311337870881478,-0.1644868445910254,-0.1924470918183896,0.1188907790630883,-0.06286797521738108,0.06286797521738108,1.19244709181839,-0.1016188693736443,-0.1188907790630883,-0.1644868445910254,-0.1924470918183896,0,0.7338942860353304,-0.06286797521738108,0.01413501734622808,-0.8355131554089746,-0.1016188693736443,6.373658622146296,1.19244709181839,0,0,0.954403934472063,5.419254687674233,5.419254687674233,0.8355131554089746,5.419254687674233,-0.1924470918183896,0.7338942860353304,1.19244709181839,6.373658622146296,1.19244709181839,6.373658622146296,-0.7338942860353304,6.373658622146296,0.8355131554089746,5.419254687674233,-0.8355131554089746,6.373658622146296,0.7338942860353304,6.373658622146296,-0.8355131554089746,5.419254687674233,6.373658622146296
7.4,5.549556998425804,1.294623062291707,0.9076103805034343,-0.9428326210707763,0.1125031765372548,1.294623062291707,-0.1696705554664786,-0.1821198857544517,0.1125031765372548,-0.0648316056819398,0.0648316056819398,1.182119885754452,-0.1048389497845388,-0.1125031765372548,-0.1696705554664786,-0.1821198857544517,0,0.7254904947489826,-0.0648316056819398,0.01265696473097271,-0.8303294445335214,-0.1048389497845388,6.49238961949658,1.182119885754452,0,0,0.9428326210707763,5.549556998425804,5.549556998425804,0.8303294445335214,5.549556998425804,-0.1821198857544517,0.7254904947489826,1.182119885754452,6.49238961949658,1.182119885754452,6.49238961949658,-0.7254904947489826,6.49238961949658,0.8303294445335214,5.549556998425804,-0.8303294445335214,6.49238961949658,0.7254904947489826,6.49238961949658,-0.8303294445335214,5.549556998425804,6.49238961949658
7.5,5.678163279103599,1.277431438650294,0.8899273521495014,-0.9319093687469167,0.1059349171425691,1.277431438650294,-0.1740255483956524,-0.1714965215077253,0.1059349171425691,-0.0664819274330809,0.0664819274330809,1.171496521507725,-0.1075436209625715,-0.1059349171425691,-0.1740255483956524,-0.1714965215077253,0,0.718430830641776,-0.0664819274330809,0.01122220667000298,-0.8259744516043476,-0.1075436209625715,6.610072647850515,1.171496521507725,0,0,0.9319093687469167,5.678163279103599,5.678163279103599,0.8259744516043476,5.678163279103599,-0.1714965215077253,0.718430830641776,1.171496521507725,6.610072647850515,1.171496521507725,6.610072647850515,-0.718430830641776,6.610072647850515,0.8259744516043476,5.678163279103599,-0.8259744516043476,6.610072647850515,0.718430830641776,6.610072647850515,-0.8259744516043476,5.678163279103599,6.610072647850515
7.6,5.805030002323667,1.259845150093277,0.8733193253301565,-0.9216506723461909,0.09921708063899295,1.259845150093277,-0.177566408292802,-0.1606280694542839,0.09921708063899295,-0.0678240724614767,0.0678240724614767,1.160628069454284,-0.1097423358313253,-0.09921708063899295,-0.177566408292802,-0.1606280694542839,0,0.7126912558758727,-0.0678240724614767,0.009844029090524431,-0.822433591707198,-0.1097423358313253,6.726680674669858,1.160628069454284,0,0,0.9216506723461909,5.805030002323667,5.805030002323667,0.822433591707198,5.805030002323667,-0.1606280694542839,0.7126912558758727,1.160628069454284,6.726680674669858,1.160628069454284,6.726680674669858,-0.7126912558758727,6.726680674669858,0.822433591707198,5.805030002323667,-0.822433591707198,6.726680674669858,0.7126912558758727,6.726680674669858,-0.822433591707198,5.805030002323667,6.726680674669858
7.7,5.930121733477504,1.241944779760008,0.8578083039776629,-0.912069962544847,0.09238018791410689,1.241944779760008,-0.1803102253692599,-0.1495645918459014,0.09238018791410689,-0.0688641628702813,0.0688641628702813,1.149564591845901,-0.1114460624989786,-0.09238018791410689,-0.1803102253692599,-0.1495645918459014,0,0.7082437121317615,-0.0688641628702813,0.0085340991190457,-0.8196897746307401,-0.1114460624989786,6.842191696022351,1.149564591845901,0,0,0.912069962544847,5.930121733477504,5.930121733477504,0.8196897746307401,5.930121733477504,-0.1495645918459014,0.7082437121317615,1.149564591845901,6.842191696022351,1.149564591845901,6.842191696022351,-0.7082437121317615,6.842191696022351,0.8196897746307401,5.930121733477504,-0.8196897746307401,6.842191696022351,0.7082437121317615,6.842191696022351,-0.8196897746307401,5.930121733477504,6.842191696022351
7.8,6.053411000689628,1.223809089712152,0.8434113462273451,-0.9031776530830409,0.08545410356136669,1.223809089712152,-0.1822764504783259,-0.1383549861507856,0.08545410356136669,-0.0696092610332113,0.0696092610332113,1.138354986150786,-0.1126671894451146,-0.08545410356136669,-0.1822764504783259,-0.1383549861507856,0,0.7050563600765596,-0.0696092610332113,0.007302403815476784,-0.8177235495216741,-0.1126671894451146,6.95658865377267,1.138354986150786,0,0,0.9031776530830409,6.053411000689628,6.053411000689628,0.8177235495216741,6.053411000689628,-0.1383549861507856,0.7050563600765596,1.138354986150786,6.95658865377267,1.138354986150786,6.95658865377267,-0.7050563600765596,6.95658865377267,0.8177235495216741,6.053411000689628,-0.8177235495216741,6.95658865377267,0.7050563600765596,6.95658865377267,-0.8177235495216741,6.053411000689628,6.95658865377267
7.9,6.174878157269279,1.205514753403975,0.8301406551387506,-0.894981187591985,0.07846792853201529,1.205514753403975,-0.1834867409400303,-0.1270468248719592,0.07846792853201529,-0.07006731214685191,0.07006731214685191,1.127046824871959,-0.1134194287931783,-0.07846792853201529,-0.1834867409400303,-0.1270468248719592,0,0.7030938302667914,-0.07006731214685191,0.006157215808105458,-0.8165132590599697,-0.1134194287931783,7.069859344861264,1.127046824871959,0,0,0.894981187591985,6.174878157269279,6.174878157269279,0.8165132590599697,6.174878157269279,-0.1270468248719592,0.7030938302667914,1.127046824871959,7.069859344861264,1.127046824871959,7.069859344861264,-0.7030938302667914,7.069859344861264,0.8165132590599697,6.174878157269279,-0.8165132590599697,7.069859344861264,0.7030938302667914,7.069859344861264,-0.8165132590599697,6.174878157269279,7.069859344861264
8,6.294511049119747,1.187136216252264,0.8180037845628861,-0.8874851663173804,0.07144994379354598,1.187136216252264,-0.1839647774761656,-0.1156862724587178,0.07144994379354598,-0.07024706705649952,0.07024706705649952,1.115686272458718,-0.1137177104196661,-0.07144994379354598,-0.1839647774761656,-0.1156862724587178,0,0.7023175121041684,-0.07024706705649952,0.00510509446810088,-0.8160352225238344,-0.1137177104196661,7.181996215437128,1.115686272458718,0,0,0.8874851663173804,6.294511049119747,6.294511049119747,0.8160352225238344,6.294511049119747,-0.1156862724587178,0.7023175121041684,1.115686272458718,7.181996215437128,1.115686272458718,7.181996215437128,-0.7023175121041684,7.181996215437128,0.8160352225238344,6.294511049119747,-0.8160352225238344,7.181996215437128,0.7023175121041684,7.181996215437128,-0.8160352225238344,6.294511049119747,7.181996215437128
8.1,6.412304897439141,1.168745425447425,0.8070037171745377,-0.880691385386336,0.06442750318005851,1.168745425447425,-0.1837361177937226,-0.1043179222673667,0.06442750318005851,-0.07015803049461611,0.07015803049461611,1.104317922267367,-0.1135780872991065,-0.06442750318005851,-0.1837361177937226,-0.1043179222673667,0,0.702685794907171,-0.07015803049461611,0.004150903166016449,-0.8162638822062774,-0.1135780872991065,7.292996282825476,1.104317922267367,0,0,0.880691385386336,6.412304897439141,6.412304897439141,0.8162638822062774,6.412304897439141,-0.1043179222673667,0.702685794907171,1.104317922267367,7.292996282825476,1.104317922267367,7.292996282825476,-0.702685794907171,7.292996282825476,0.8162638822062774,6.412304897439141,-0.8162638822062774,7.292996282825476,0.702685794907171,7.292996282825476,-0.8162638822062774,6.412304897439141,7.292996282825476
8.199999999999999,6.528261961470629,1.150411702507454,0.7971390736053332,-0.8745989649240502,0.05742698238600705,1.150411702507454,-0.1828280174619569,-0.09298472012144687,0.05742698238600705,-0.06981038840780007,0.06981038840780007,1.092984720121447,-0.1130176290541568,-0.05742698238600705,-0.1828280174619569,-0.09298472012144687,0,0.7041543534838863,-0.06981038840780007,0.003297858305962764,-0.8171719825380431,-0.1130176290541568,7.402860926394679,1.092984720121447,0,0,0.8745989649240502,6.528261961470629,6.528261961470629,0.8171719825380431,6.528261961470629,-0.09298472012144687,0.7041543534838863,1.092984720121447,7.402860926394679,1.092984720121447,7.402860926394679,-0.7041543534838863,7.402860926394679,0.8171719825380431,6.528261961470629,-0.8171719825380431,7.402860926394679,0.7041543534838863,7.402860926394679,-0.8171719825380431,6.528261961470629,7.402860926394679
8.300000000000001,6.642391279771663,1.132201581322039,0.7884042753147297,-0.8692044449136218,0.0504737133273955,1.132201581322039,-0.1812692684137737,-0.08172786799464316,0.0504737133273955,-0.06921494414763385,0.06921494414763385,1.081727867994643,-0.1120543242661398,-0.0504737133273955,-0.1812692684137737,-0.08172786799464316,0,0.7066764073200865,-0.06921494414763385,0.002547595737056103,-0.8187307315862263,-0.1120543242661398,7.511595724685284,1.081727867994643,0,0,0.8692044449136218,6.642391279771663,6.642391279771663,0.8187307315862263,6.642391279771663,-0.08172786799464316,0.7066764073200865,1.081727867994643,7.511595724685284,1.081727867994643,7.511595724685284,-0.7066764073200865,7.511595724685284,0.8187307315862263,6.642391279771663,-0.8187307315862263,7.511595724685284,0.7066764073200865,7.511595724685284,-0.8187307315862263,6.642391279771663,7.511595724685284
8.4,6.754708442562629,1.11417860348623,0.780789687998198,-0.8645018694391859,0.04359190287963358,1.11417860348623,-0.1790900334404476,-0.07058670060659655,0.04359190287963358,-0.06838305427249669,0.06838305427249669,1.070586700606597,-0.1107069791679509,-0.04359190287963358,-0.1790900334404476,-0.07058670060659655,0,0.7102029873916015,-0.06838305427249669,0.001900253996667406,-0.8209099665595524,-0.1107069791679509,7.619210312001815,1.070586700606597,0,0,0.8645018694391859,6.754708442562629,6.754708442562629,0.8209099665595524,6.754708442562629,-0.07058670060659655,0.7102029873916015,1.070586700606597,7.619210312001815,1.070586700606597,7.619210312001815,-0.7102029873916015,7.619210312001815,0.8209099665595524,6.754708442562629,-0.8209099665595524,7.619210312001815,0.7102029873916015,7.619210312001815,-0.8209099665595524,6.754708442562629,7.619210312001815
8.5,6.865235194363652,1.09640327957496,0.7742818675178509,-0.8604829381185102,0.03680461561347461,1.09640327957496,-0.1763216774949644,-0.05959866396148561,0.03680461561347461,-0.0673265585462941,0.0673265585462941,1.059598663961486,-0.1089951189486703,-0.03680461561347461,-0.1763216774949644,-0.05959866396148561,0,0.7146832035563653,-0.0673265585462941,0.001354579730455619,-0.8236783225050356,-0.1089951189486703,7.725718132482163,1.059598663961486,0,0,0.8604829381185102,6.865235194363652,6.865235194363652,0.8236783225050356,6.865235194363652,-0.05959866396148561,0.7146832035563653,1.059598663961486,7.725718132482163,1.059598663961486,7.725718132482163,-0.7146832035563653,7.725718132482163,0.8236783225050356,6.865235194363652,-0.8236783225050356,7.725718132482163,0.7146832035563653,7.725718132482163,-0.8236783225050356,6.865235194363652,7.725718132482163
8.6,6.973999204412222,1.078932896905187,0.7688637044774821,-0.8571370911103091,0.03013369755145434,1.078932896905187,-0.1729966064411452,-0.04879919935373311,0.03013369755145434,-0.06605771800603943,0.06605771800603943,1.048799199353733,-0.1069388884351058,-0.03013369755145434,-0.1729966064411452,-0.04879919935373311,0,0.720064505123749,-0.06605771800603943,0.0009080397281225256,-0.8270033935588548,-0.1069388884351058,7.831136295522532,1.048799199353733,0,0,0.8571370911103091,6.973999204412222,6.973999204412222,0.8270033935588548,6.973999204412222,-0.04879919935373311,0.720064505123749,1.048799199353733,7.831136295522532,1.048799199353733,7.831136295522532,-0.720064505123749,7.831136295522532,0.8270033935588548,6.973999204412222,-0.8270033935588548,7.831136295522532,0.720064505123749,7.831136295522532,-0.8270033935588548,6.973999204412222,7.831136295522532
8.699999999999999,7.081033694068979,1.061821468243875,0.7645146548762384,-0.8544516510547954,0.02359975446052295,1.061821468243875,-0.1691481034057276,-0.03822171378335204,0.02359975446052295,-0.06458914790434156,0.06458914790434156,1.038221713783352,-0.1045589555013861,-0.02359975446052295,-0.1691481034057276,-0.03822171378335204,0,0.7262929410928863,-0.06458914790434156,0.0005569484105969727,-0.8308518965942724,-0.1045589555013861,7.935485345123774,1.038221713783352,0,0,0.8544516510547954,7.081033694068979,7.081033694068979,0.8308518965942724,7.081033694068979,-0.03822171378335204,0.7262929410928863,1.038221713783352,7.935485345123774,1.038221713783352,7.935485345123774,-0.7262929410928863,7.935485345123774,0.8308518965942724,7.081033694068979,-0.8308518965942724,7.935485345123774,0.7262929410928863,7.935485345123774,-0.8308518965942724,7.081033694068979,7.935485345123774
8.800000000000001,7.186377109321544,1.045119659477912,0.7612109433645591,-0.85241194731391,0.01722212302738995,1.045119659477912,-0.1648101757134799,-0.02789753645052251,0.01722212302738995,-0.06293375834099635,0.06293375834099635,1.027897536450523,-0.1018764173724835,-0.01722212302738995,-0.1648101757134799,-0.02789753645052251,0,0.7333134069140366,-0.06293375834099635,0.000296601521570555,-0.8351898242865201,-0.1018764173724835,8.038789056635455,1.027897536450523,0,0,0.85241194731391,7.186377109321544,7.186377109321544,0.8351898242865201,7.186377109321544,-0.02789753645052251,0.7333134069140366,1.027897536450523,8.038789056635455,1.027897536450523,8.038789056635455,-0.7333134069140366,8.038789056635455,0.8351898242865201,7.186377109321544,-0.8351898242865201,8.038789056635455,0.7333134069140366,8.038789056635455,-0.8351898242865201,7.186377109321544,8.038789056635455
8.9,7.290072815337865,1.028874664337988,0.7589257537219627,-0.8510014309401849,0.01101881999920044,1.028874664337988,-0.1600173890590155,-0.01785584433878751,0.01101881999920044,-0.06110468750120623,0.06110468750120623,1.017855844338788,-0.09891270155780929,-0.01101881999920044,-0.1600173890590155,-0.01785584433878751,0,0.7410699093831752,-0.06110468750120623,0.0001214143941747795,-0.8399826109409845,-0.09891270155780929,8.14107424627805,1.017855844338788,0,0,0.8510014309401849,7.290072815337865,7.290072815337865,0.8399826109409845,7.290072815337865,-0.01785584433878751,0.7410699093831752,1.017855844338788,8.14107424627805,1.017855844338788,8.14107424627805,-0.7410699093831752,8.14107424627805,0.8399826109409845,7.290072815337865,-0.8399826109409845,8.14107424627805,0.7410699093831752,8.14107424627805,-0.8399826109409845,7.290072815337865,8.14107424627805
9,7.392168700094561,1.013130240408451,0.7576294732116592,-0.8502018266937917,0.005006556289737497,1.013130240408451,-0.1548047295959457,-0.008123684118713115,0.005006556289737497,-0.0591152482848375,0.0591152482848375,1.008123684118713,-0.09568948131110822,-0.005006556289737497,-0.1548047295959457,-0.008123684118713115,0,0.7495057890929461,-0.0591152482848375,2.506560588231009e-05,-0.8451952704040543,-0.09568948131110822,8.242370526788353,1.008123684118713,0,0,0.8502018266937917,7.392168700094561,7.392168700094561,0.8451952704040543,7.392168700094561,-0.008123684118713115,0.7495057890929461,1.008123684118713,8.242370526788353,1.008123684118713,8.242370526788353,-0.7495057890929461,8.242370526788353,0.8451952704040543,7.392168700094561,-0.8451952704040543,8.242370526788353,0.7495057890929461,8.242370526788353,-0.8451952704040543,7.392168700094561,8.242370526788353
9.1,7.492716865956637,0.9979266055186278,0.7572898847128294,-0.8499932493305458,-0.0007993052421964122,0.9979266055186278,-0.1492074454272578,0.001274089239175824,-0.0007993052421964122,-0.05697886480652092,0.05697886480652092,0.9987259107608242,-0.09222858062073691,0.0007993052421964122,-0.1492074454272578,0.001274089239175824,0,0.7585639739520053,-0.05697886480652092,6.388888702026651e-07,-0.8507925545727422,-0.09222858062073691,8.342710115287183,0.9987259107608242,0,0,0.8499932493305458,7.492716865956637,7.492716865956637,0.8507925545727422,7.492716865956637,0.001274089239175824,0.7585639739520053,0.9987259107608242,8.342710115287183,0.9987259107608242,8.342710115287183,-0.7585639739520053,8.342710115287183,0.8507925545727422,7.492716865956637,-0.8507925545727422,8.342710115287183,0.7585639739520053,8.342710115287183,-0.8507925545727422,7.492716865956637,8.342710115287183
