"time","dut.dut_turbine.phi","dut.dut_turbine.w","testBench.test_bench_ctrl.x","testBench.testbench_inertia.phi","testBench.testbench_inertia.w","der(dut.dut_turbine.phi)","der(dut.dut_turbine.w)","der(testBench.test_bench_ctrl.x)","der(testBench.testbench_inertia.phi)","der(testBench.testbench_inertia.w)","der(testBench.coupling.phi)","der(testBench.coupling.w_internal)","der(testBench.testbench_coupling.phi_rel)","der(testBench.testbench_coupling.w_rel)","dut.angleToTorqueAdaptor.move.phi_support","dut.in_acceleration","dut.out_acceleration","testBench.angle_sensor.flange.tau","testBench.coupling.phi","testBench.coupling.w_internal","testBench.test_bench_feedback.y","testBench.test_bench_speed_sensor.flange.tau","testBench.test_bench_torque.phi_support","testBench.test_bench_torque.tau","testBench.testbench_coupling.a_rel","testBench.testbench_coupling.lossPower","testBench.testbench_coupling.phi_rel","testBench.testbench_coupling.tau","testBench.testbench_coupling.tau_c","testBench.testbench_coupling.tau_d","testBench.testbench_coupling.w_rel","testBench.testbench_inertia.a","dut.angleToTorqueAdaptor.a","dut.angleToTorqueAdaptor.flange.phi","dut.angleToTorqueAdaptor.flange.tau","dut.angleToTorqueAdaptor.move.flange.phi","dut.angleToTorqueAdaptor.move.flange.tau","dut.angleToTorqueAdaptor.move.phi","dut.angleToTorqueAdaptor.move.u[1]","dut.angleToTorqueAdaptor.move.u[2]","dut.angleToTorqueAdaptor.move.u[3]","dut.angleToTorqueAdaptor.multiplex3.u1[1]","dut.angleToTorqueAdaptor.multiplex3.u2[1]","dut.angleToTorqueAdaptor.multiplex3.u3[1]","dut.angleToTorqueAdaptor.multiplex3.y[1]","dut.angleToTorqueAdaptor.multiplex3.y[2]","dut.angleToTorqueAdaptor.multiplex3.y[3]","dut.angleToTorqueAdaptor.phi","dut.angleToTorqueAdaptor.tau","dut.angleToTorqueAdaptor.torqueSensor.flange_a.phi","dut.angleToTorqueAdaptor.torqueSensor.flange_a.tau","dut.angleToTorqueAdaptor.torqueSensor.flange_b.phi","dut.angleToTorqueAdaptor.torqueSensor.flange_b.tau","dut.angleToTorqueAdaptor.torqueSensor.tau","dut.angleToTorqueAdaptor.w","dut.coupling.a","dut.coupling.a_internal","dut.coupling.flange.phi","dut.coupling.phi","dut.coupling.w","dut.coupling.w_internal","dut.dut_turbine.a","dut.dut_turbine.flange_a.phi","dut.dut_turbine.flange_a.tau","dut.dut_turbine.flange_b.phi","dut.in_angle","dut.in_speed","dut.out_angle","dut.out_speed","dut.out_torque","testBench.angle_sensor.flange.phi","testBench.angle_sensor.phi","testBench.coupling.a","testBench.coupling.a_internal","testBench.coupling.flange.phi","testBench.coupling.flange.tau","testBench.coupling.tau","testBench.coupling.w","testBench.in_torque","testBench.out_acceleration","testBench.out_angle","testBench.out_angle_inertia","testBench.out_speed","testBench.test_bench_ctrl.u","testBench.test_bench_ctrl.y","testBench.test_bench_feedback.u2","testBench.test_bench_speed_sensor.flange.phi","testBench.test_bench_speed_sensor.w","testBench.test_bench_torque.flange.phi","testBench.test_bench_torque.flange.tau","testBench.testbench_coupling.flange_a.phi","testBench.testbench_coupling.flange_a.tau","testBench.testbench_coupling.flange_b.phi","testBench.testbench_coupling.flange_b.tau","testBench.testbench_inertia.flange_a.phi","testBench.testbench_inertia.flange_a.tau","testBench.testbench_inertia.flange_b.phi","testBench.testbench_inertia.flange_b.tau"
6.4,9.30045596343928,1.004779167739323,-1.556567541872067,7.956567541872069,1.002873534588365,1.004779167739323,-0.3457940547181693,-0.002873534588364812,1.002873534588365,-0.2136470217422628,1.004779167739323,-0.3457940547181693,0.001905633150958153,-0.1321470329759065,0,-0.3457940547181693,-0.3457940547181693,0,9.30045596343928,1.004779167739323,-0.002873534588364812,0,0,-1.559441076460432,-0.1321470329759065,3.631437706030697e-06,1.343888421567211,1.345794054718169,1.343888421567211,0.001905633150958153,0.001905633150958153,-0.2136470217422628,-0.3457940547181693,9.30045596343928,1.345794054718169,9.30045596343928,1.345794054718169,9.30045596343928,9.30045596343928,1.004779167739323,-0.3457940547181693,9.30045596343928,1.004779167739323,-0.3457940547181693,9.30045596343928,1.004779167739323,-0.3457940547181693,9.30045596343928,-1.345794054718169,9.30045596343928,-1.345794054718169,9.30045596343928,1.345794054718169,-1.345794054718169,1.004779167739323,-0.3457940547181693,-0.3457940547181693,9.30045596343928,9.30045596343928,1.004779167739323,1.004779167739323,-0.3457940547181693,9.30045596343928,-1.345794054718169,9.30045596343928,9.30045596343928,1.004779167739323,9.30045596343928,1.004779167739323,-1.345794054718169,7.956567541872069,7.956567541872069,-0.3457940547181693,-0.3457940547181693,9.30045596343928,-1.345794054718169,-1.345794054718169,1.004779167739323,-1.345794054718169,-0.3457940547181693,9.30045596343928,7.956567541872069,1.004779167739323,-0.002873534588364812,-1.559441076460432,1.002873534588365,7.956567541872069,1.002873534588365,7.956567541872069,1.559441076460432,7.956567541872069,-1.345794054718169,9.30045596343928,1.345794054718169,7.956567541872069,-1.559441076460432,7.956567541872069,1.345794054718169
6.5,9.399226566036871,0.9708650973261268,-1.555801021390436,8.055801021390442,0.9819184378077084,0.9708650973261268,-0.3323722041648476,0.01808156219229162,0.9819184378077084,-0.2053472550332971,0.9708650973261268,-0.3323722041648476,-0.01105334048158158,-0.1270249491315505,0,-0.3323722041648476,-0.3323722041648476,0,9.399226566036871,0.9708650973261268,0.01808156219229162,0,0,-1.537719459198145,-0.1270249491315505,0.00012217633580177,1.343425544646429,1.332372204164848,1.343425544646429,-0.01105334048158158,-0.01105334048158158,-0.2053472550332971,-0.3323722041648476,9.399226566036871,1.332372204164848,9.399226566036871,1.332372204164848,9.399226566036871,9.399226566036871,0.9708650973261268,-0.3323722041648476,9.399226566036871,0.9708650973261268,-0.3323722041648476,9.399226566036871,0.9708650973261268,-0.3323722041648476,9.399226566036871,-1.332372204164848,9.399226566036871,-1.332372204164848,9.399226566036871,1.332372204164848,-1.332372204164848,0.9708650973261268,-0.3323722041648476,-0.3323722041648476,9.399226566036871,9.399226566036871,0.9708650973261268,0.9708650973261268,-0.3323722041648476,9.399226566036871,-1.332372204164848,9.399226566036871,9.399226566036871,0.9708650973261268,9.399226566036871,0.9708650973261268,-1.332372204164848,8.055801021390442,8.055801021390442,-0.3323722041648476,-0.3323722041648476,9.399226566036871,-1.332372204164848,-1.332372204164848,0.9708650973261268,-1.332372204164848,-0.3323722041648476,9.399226566036871,8.055801021390442,0.9708650973261268,0.01808156219229162,-1.537719459198145,0.9819184378077084,8.055801021390442,0.9819184378077084,8.055801021390442,1.537719459198145,8.055801021390442,-1.332372204164848,9.399226566036871,1.332372204164848,8.055801021390442,-1.537719459198145,8.055801021390442,1.332372204164848
6.6,9.49467475026206,0.9383309810209642,-1.55297950397627,8.152979503976226,0.9618169580782422,0.9383309810209642,-0.3182092692285561,0.03818304192175781,0.9618169580782422,-0.1965871928259559,0.9383309810209642,-0.3182092692285561,-0.02348597705727795,-0.1216220764026001,0,-0.3182092692285561,-0.3182092692285561,0,9.49467475026206,0.9383309810209642,0.03818304192175781,0,0,-1.514796462054512,-0.1216220764026001,0.0005515911183349863,1.341695246285834,1.318209269228556,1.341695246285834,-0.02348597705727795,-0.02348597705727795,-0.1965871928259559,-0.3182092692285561,9.49467475026206,1.318209269228556,9.49467475026206,1.318209269228556,9.49467475026206,9.49467475026206,0.9383309810209642,-0.3182092692285561,9.49467475026206,0.9383309810209642,-0.3182092692285561,9.49467475026206,0.9383309810209642,-0.3182092692285561,9.49467475026206,-1.318209269228556,9.49467475026206,-1.318209269228556,9.49467475026206,1.318209269228556,-1.318209269228556,0.9383309810209642,-0.3182092692285561,-0.3182092692285561,9.49467475026206,9.49467475026206,0.9383309810209642,0.9383309810209642,-0.3182092692285561,9.49467475026206,-1.318209269228556,9.49467475026206,9.49467475026206,0.9383309810209642,9.49467475026206,0.9383309810209642,-1.318209269228556,8.152979503976226,8.152979503976226,-0.3182092692285561,-0.3182092692285561,9.49467475026206,-1.318209269228556,-1.318209269228556,0.9383309810209642,-1.318209269228556,-0.3182092692285561,9.49467475026206,8.152979503976226,0.9383309810209642,0.03818304192175781,-1.514796462054512,0.9618169580782422,8.152979503976226,0.9618169580782422,8.152979503976226,1.514796462054512,8.152979503976226,-1.318209269228556,9.49467475026206,1.318209269228556,8.152979503976226,-1.514796462054512,8.152979503976226,1.318209269228556
6.7,9.586941726147751,0.9072465024480503,-1.548191858451588,8.248191858451493,0.9426130331460438,0.9072465024480503,-0.3033833369982644,0.05738696685395617,0.9426130331460438,-0.1874215545993676,0.9072465024480503,-0.3033833369982644,-0.03536653069799356,-0.1159617823988968,0,-0.3033833369982644,-0.3033833369982644,0,9.586941726147751,0.9072465024480503,0.05738696685395617,0,0,-1.490804891597632,-0.1159617823988968,0.001250791493612121,1.338749867696258,1.303383336998264,1.338749867696258,-0.03536653069799356,-0.03536653069799356,-0.1874215545993676,-0.3033833369982644,9.586941726147751,1.303383336998264,9.586941726147751,1.303383336998264,9.586941726147751,9.586941726147751,0.9072465024480503,-0.3033833369982644,9.586941726147751,0.9072465024480503,-0.3033833369982644,9.586941726147751,0.9072465024480503,-0.3033833369982644,9.586941726147751,-1.303383336998264,9.586941726147751,-1.303383336998264,9.586941726147751,1.303383336998264,-1.303383336998264,0.9072465024480503,-0.3033833369982644,-0.3033833369982644,9.586941726147751,9.586941726147751,0.9072465024480503,0.9072465024480503,-0.3033833369982644,9.586941726147751,-1.303383336998264,9.586941726147751,9.586941726147751,0.9072465024480503,9.586941726147751,0.9072465024480503,-1.303383336998264,8.248191858451493,8.248191858451493,-0.3033833369982644,-0.3033833369982644,9.586941726147751,-1.303383336998264,-1.303383336998264,0.9072465024480503,-1.303383336998264,-0.3033833369982644,9.586941726147751,8.248191858451493,0.9072465024480503,0.05738696685395617,-1.490804891597632,0.9426130331460438,8.248191858451493,0.9426130331460438,8.248191858451493,1.490804891597632,8.248191858451493,-1.303383336998264,9.586941726147751,1.303383336998264,8.248191858451493,-1.490804891597632,8.248191858451493,1.303383336998264
6.8,9.676175040892311,0.8776738152403595,-1.541531596678297,8.341531596678205,0.9243446288268894,0.8776738152403595,-0.2879726306275754,0.07565537117311061,0.9243446288268894,-0.1779035948776109,0.8776738152403595,-0.2879726306275754,-0.04667081358652991,-0.1100690357499645,0,-0.2879726306275754,-0.2879726306275754,0,9.676175040892311,0.8776738152403595,0.07565537117311061,0,0,-1.465876225505186,-0.1100690357499645,0.002178164840828625,1.334643444214105,1.287972630627575,1.334643444214105,-0.04667081358652991,-0.04667081358652991,-0.1779035948776109,-0.2879726306275754,9.676175040892311,1.287972630627575,9.676175040892311,1.287972630627575,9.676175040892311,9.676175040892311,0.8776738152403595,-0.2879726306275754,9.676175040892311,0.8776738152403595,-0.2879726306275754,9.676175040892311,0.8776738152403595,-0.2879726306275754,9.676175040892311,-1.287972630627575,9.676175040892311,-1.287972630627575,9.676175040892311,1.287972630627575,-1.287972630627575,0.8776738152403595,-0.2879726306275754,-0.2879726306275754,9.676175040892311,9.676175040892311,0.8776738152403595,0.8776738152403595,-0.2879726306275754,9.676175040892311,-1.287972630627575,9.676175040892311,9.676175040892311,0.8776738152403595,9.676175040892311,0.8776738152403595,-1.287972630627575,8.341531596678205,8.341531596678205,-0.2879726306275754,-0.2879726306275754,9.676175040892311,-1.287972630627575,-1.287972630627575,0.8776738152403595,-1.287972630627575,-0.2879726306275754,9.676175040892311,8.341531596678205,0.8776738152403595,0.07565537117311061,-1.465876225505186,0.9243446288268894,8.341531596678205,0.9243446288268894,8.341531596678205,1.465876225505186,8.341531596678205,-1.287972630627575,9.676175040892311,1.287972630627575,8.341531596678205,-1.465876225505186,8.341531596678205,1.287972630627575
6.9,9.762528282475532,0.8496678402737434,-1.533094794816245,8.433094794816222,0.9070436953771969,0.8496678402737434,-0.2720576325558568,0.09295630462280313,0.9070436953771969,-0.1680808576375847,0.8496678402737434,-0.2720576325558568,-0.05737585510345344,-0.1039767749182721,0,-0.2720576325558568,-0.2720576325558568,0,9.762528282475532,0.8496678402737434,0.09295630462280313,0,0,-1.440138490193442,-0.1039767749182721,0.003291988748852484,1.32943348765931,1.272057632555857,1.32943348765931,-0.05737585510345344,-0.05737585510345344,-0.1680808576375847,-0.2720576325558568,9.762528282475532,1.272057632555857,9.762528282475532,1.272057632555857,9.762528282475532,9.762528282475532,0.8496678402737434,-0.2720576325558568,9.762528282475532,0.8496678402737434,-0.2720576325558568,9.762528282475532,0.8496678402737434,-0.2720576325558568,9.762528282475532,-1.272057632555857,9.762528282475532,-1.272057632555857,9.762528282475532,1.272057632555857,-1.272057632555857,0.8496678402737434,-0.2720576325558568,-0.2720576325558568,9.762528282475532,9.762528282475532,0.8496678402737434,0.8496678402737434,-0.2720576325558568,9.762528282475532,-1.272057632555857,9.762528282475532,9.762528282475532,0.8496678402737434,9.762528282475532,0.8496678402737434,-1.272057632555857,8.433094794816222,8.433094794816222,-0.2720576325558568,-0.2720576325558568,9.762528282475532,-1.272057632555857,-1.272057632555857,0.8496678402737434,-1.272057632555857,-0.2720576325558568,9.762528282475532,8.433094794816222,0.8496678402737434,0.09295630462280313,-1.440138490193442,0.9070436953771969,8.433094794816222,0.9070436953771969,8.433094794816222,1.440138490193442,8.433094794816222,-1.272057632555857,9.762528282475532,1.272057632555857,8.433094794816222,-1.440138490193442,8.433094794816222,1.272057632555857
7,9.846161344385719,0.8232755492192523,-1.522976949198587,8.522976949198608,0.8907379765862992,0.8232755492192523,-0.255721967820064,0.1092620234137008,0.8907379765862992,-0.1579929579648223,0.8232755492192523,-0.255721967820064,-0.06746242736704688,-0.09772900985524169,0,-0.255721967820064,-0.255721967820064,0,9.846161344385719,0.8232755492192523,0.1092620234137008,0,0,-1.413714925784886,-0.09772900985524169,0.004551179106254077,1.323184395187111,1.255721967820064,1.323184395187111,-0.06746242736704688,-0.06746242736704688,-0.1579929579648223,-0.255721967820064,9.846161344385719,1.255721967820064,9.846161344385719,1.255721967820064,9.846161344385719,9.846161344385719,0.8232755492192523,-0.255721967820064,9.846161344385719,0.8232755492192523,-0.255721967820064,9.846161344385719,0.8232755492192523,-0.255721967820064,9.846161344385719,-1.255721967820064,9.846161344385719,-1.255721967820064,9.846161344385719,1.255721967820064,-1.255721967820064,0.8232755492192523,-0.255721967820064,-0.255721967820064,9.846161344385719,9.846161344385719,0.8232755492192523,0.8232755492192523,-0.255721967820064,9.846161344385719,-1.255721967820064,9.846161344385719,9.846161344385719,0.8232755492192523,9.846161344385719,0.8232755492192523,-1.255721967820064,8.522976949198608,8.522976949198608,-0.255721967820064,-0.255721967820064,9.846161344385719,-1.255721967820064,-1.255721967820064,0.8232755492192523,-1.255721967820064,-0.255721967820064,9.846161344385719,8.522976949198608,0.8232755492192523,0.1092620234137008,-1.413714925784886,0.8907379765862992,8.522976949198608,0.8907379765862992,8.522976949198608,1.413714925784886,8.522976949198608,-1.255721967820064,9.846161344385719,1.255721967820064,8.522976949198608,-1.413714925784886,8.522976949198608,1.255721967820064
7.1,9.927237904926175,0.7985349495406099,-1.511277946783546,8.611277946783565,0.8754520514824871,0.7985349495406099,-0.239042856200733,0.1245479485175129,0.8754520514824871,-0.1476871420653001,0.7985349495406099,-0.239042856200733,-0.07691710194187718,-0.09135571413543286,0,-0.239042856200733,-0.239042856200733,0,9.927237904926175,0.7985349495406099,0.1245479485175129,0,0,-1.386729998266033,-0.09135571413543286,0.005916240571137125,1.31595995814261,1.239042856200733,1.31595995814261,-0.07691710194187718,-0.07691710194187718,-0.1476871420653001,-0.239042856200733,9.927237904926175,1.239042856200733,9.927237904926175,1.239042856200733,9.927237904926175,9.927237904926175,0.7985349495406099,-0.239042856200733,9.927237904926175,0.7985349495406099,-0.239042856200733,9.927237904926175,0.7985349495406099,-0.239042856200733,9.927237904926175,-1.239042856200733,9.927237904926175,-1.239042856200733,9.927237904926175,1.239042856200733,-1.239042856200733,0.7985349495406099,-0.239042856200733,-0.239042856200733,9.927237904926175,9.927237904926175,0.7985349495406099,0.7985349495406099,-0.239042856200733,9.927237904926175,-1.239042856200733,9.927237904926175,9.927237904926175,0.7985349495406099,9.927237904926175,0.7985349495406099,-1.239042856200733,8.611277946783565,8.611277946783565,-0.239042856200733,-0.239042856200733,9.927237904926175,-1.239042856200733,-1.239042856200733,0.7985349495406099,-1.239042856200733,-0.239042856200733,9.927237904926175,8.611277946783565,0.7985349495406099,0.1245479485175129,-1.386729998266033,0.8754520514824871,8.611277946783565,0.8754520514824871,8.611277946783565,1.386729998266033,8.611277946783565,-1.239042856200733,9.927237904926175,1.239042856200733,8.611277946783565,-1.386729998266033,8.611277946783565,1.239042856200733
7.2,10.00592478203703,0.7754761045739563,-1.498100831330287,8.698100831330271,0.8612061279601788,0.7754761045739563,-0.2220939273205378,0.1387938720398212,0.8612061279601788,-0.1372130319699278,0.7754761045739563,-0.2220939273205378,-0.08573002338622249,-0.08488089535060994,0,-0.2220939273205378,-0.2220939273205378,0,10.00592478203703,0.7754761045739563,0.1387938720398212,0,0,-1.359306959290466,-0.08488089535060994,0.007349636909802255,1.30782395070676,1.222093927320538,1.30782395070676,-0.08573002338622249,-0.08573002338622249,-0.1372130319699278,-0.2220939273205378,10.00592478203703,1.222093927320538,10.00592478203703,1.222093927320538,10.00592478203703,10.00592478203703,0.7754761045739563,-0.2220939273205378,10.00592478203703,0.7754761045739563,-0.2220939273205378,10.00592478203703,0.7754761045739563,-0.2220939273205378,10.00592478203703,-1.222093927320538,10.00592478203703,-1.222093927320538,10.00592478203703,1.222093927320538,-1.222093927320538,0.7754761045739563,-0.2220939273205378,-0.2220939273205378,10.00592478203703,10.00592478203703,0.7754761045739563,0.7754761045739563,-0.2220939273205378,10.00592478203703,-1.222093927320538,10.00592478203703,10.00592478203703,0.7754761045739563,10.00592478203703,0.7754761045739563,-1.222093927320538,8.698100831330271,8.698100831330271,-0.2220939273205378,-0.2220939273205378,10.00592478203703,-1.222093927320538,-1.222093927320538,0.7754761045739563,-1.222093927320538,-0.2220939273205378,10.00592478203703,8.698100831330271,0.7754761045739563,0.1387938720398212,-1.359306959290466,0.8612061279601788,8.698100831330271,0.8612061279601788,8.698100831330271,1.359306959290466,8.698100831330271,-1.222093927320538,10.00592478203703,1.222093927320538,8.698100831330271,-1.359306959290466,8.698100831330271,1.222093927320538
7.3,10.0823908111667,0.7541221104579313,-1.483552101402011,8.78355210140198,0.8480147632109171,0.7541221104579313,-0.2049460570117323,0.1519852367890829,0.8480147632109171,-0.1266208076011957,0.7541221104579313,-0.2049460570117323,-0.09389265275298575,-0.07832524941053665,0,-0.2049460570117323,-0.2049460570117323,0,10.0823908111667,0.7541221104579313,0.1519852367890829,0,0,-1.331566864612928,-0.07832524941053665,0.008815830240992762,1.298838709764718,1.204946057011732,1.298838709764718,-0.09389265275298575,-0.09389265275298575,-0.1266208076011957,-0.2049460570117323,10.0823908111667,1.204946057011732,10.0823908111667,1.204946057011732,10.0823908111667,10.0823908111667,0.7541221104579313,-0.2049460570117323,10.0823908111667,0.7541221104579313,-0.2049460570117323,10.0823908111667,0.7541221104579313,-0.2049460570117323,10.0823908111667,-1.204946057011732,10.0823908111667,-1.204946057011732,10.0823908111667,1.204946057011732,-1.204946057011732,0.7541221104579313,-0.2049460570117323,-0.2049460570117323,10.0823908111667,10.0823908111667,0.7541221104579313,0.7541221104579313,-0.2049460570117323,10.0823908111667,-1.204946057011732,10.0823908111667,10.0823908111667,0.7541221104579313,10.0823908111667,0.7541221104579313,-1.204946057011732,8.78355210140198,8.78355210140198,-0.2049460570117323,-0.2049460570117323,10.0823908111667,-1.204946057011732,-1.204946057011732,0.7541221104579313,-1.204946057011732,-0.2049460570117323,10.0823908111667,8.78355210140198,0.7541221104579313,0.1519852367890829,-1.331566864612928,0.8480147632109171,8.78355210140198,0.8480147632109171,8.78355210140198,1.331566864612928,8.78355210140198,-1.204946057011732,10.0823908111667,1.204946057011732,8.78355210140198,-1.331566864612928,8.78355210140198,1.204946057011732
7.4,10.15680680986951,0.7344896303392785,-1.467739147068317,8.867739147068329,0.8358867420733105,0.7344896303392785,-0.1876705510671448,0.1641132579266895,0.8358867420733105,-0.1159553380744824,0.7344896303392785,-0.1876705510671448,-0.101397111734032,-0.07171521299266237,0,-0.1876705510671448,-0.1876705510671448,0,10.15680680986951,0.7344896303392785,0.1641132579266895,0,0,-1.303625889141627,-0.07171521299266237,0.01028137426800377,1.289067662801177,1.187670551067145,1.289067662801177,-0.101397111734032,-0.101397111734032,-0.1159553380744824,-0.1876705510671448,10.15680680986951,1.187670551067145,10.15680680986951,1.187670551067145,10.15680680986951,10.15680680986951,0.7344896303392785,-0.1876705510671448,10.15680680986951,0.7344896303392785,-0.1876705510671448,10.15680680986951,0.7344896303392785,-0.1876705510671448,10.15680680986951,-1.187670551067145,10.15680680986951,-1.187670551067145,10.15680680986951,1.187670551067145,-1.187670551067145,0.7344896303392785,-0.1876705510671448,-0.1876705510671448,10.15680680986951,10.15680680986951,0.7344896303392785,0.7344896303392785,-0.1876705510671448,10.15680680986951,-1.187670551067145,10.15680680986951,10.15680680986951,0.7344896303392785,10.15680680986951,0.7344896303392785,-1.187670551067145,8.867739147068329,8.867739147068329,-0.1876705510671448,-0.1876705510671448,10.15680680986951,-1.187670551067145,-1.187670551067145,0.7344896303392785,-1.187670551067145,-0.1876705510671448,10.15680680986951,8.867739147068329,0.7344896303392785,0.1641132579266895,-1.303625889141627,0.8358867420733105,8.867739147068329,0.8358867420733105,8.867739147068329,1.303625889141627,8.867739147068329,-1.187670551067145,10.15680680986951,1.187670551067145,8.867739147068329,-1.303625889141627,8.867739147068329,1.187670551067145
7.5,10.2293454276653,0.7165888178184526,-1.450768293760984,8.950768293761065,0.8248258914198321,0.7165888178184526,-0.1703400603028595,0.1751741085801679,0.8248258914198321,-0.1052541248779566,0.7165888178184526,-0.1703400603028595,-0.1082370736013795,-0.06508593542490293,0,-0.1703400603028595,-0.1703400603028595,0,10.2293454276653,0.7165888178184526,0.1751741085801679,0,0,-1.275594185180816,-0.06508593542490293,0.01171526410179043,1.278577133904239,1.17034006030286,1.278577133904239,-0.1082370736013795,-0.1082370736013795,-0.1052541248779566,-0.1703400603028595,10.2293454276653,1.17034006030286,10.2293454276653,1.17034006030286,10.2293454276653,10.2293454276653,0.7165888178184526,-0.1703400603028595,10.2293454276653,0.7165888178184526,-0.1703400603028595,10.2293454276653,0.7165888178184526,-0.1703400603028595,10.2293454276653,-1.17034006030286,10.2293454276653,-1.17034006030286,10.2293454276653,1.17034006030286,-1.17034006030286,0.7165888178184526,-0.1703400603028595,-0.1703400603028595,10.2293454276653,10.2293454276653,0.7165888178184526,0.7165888178184526,-0.1703400603028595,10.2293454276653,-1.17034006030286,10.2293454276653,10.2293454276653,0.7165888178184526,10.2293454276653,0.7165888178184526,-1.17034006030286,8.950768293761065,8.950768293761065,-0.1703400603028595,-0.1703400603028595,10.2293454276653,-1.17034006030286,-1.17034006030286,0.7165888178184526,-1.17034006030286,-0.1703400603028595,10.2293454276653,8.950768293761065,0.7165888178184526,0.1751741085801679,-1.275594185180816,0.8248258914198321,8.950768293761065,0.8248258914198321,8.950768293761065,1.275594185180816,8.950768293761065,-1.17034006030286,10.2293454276653,1.17034006030286,8.950768293761065,-1.275594185180816,8.950768293761065,1.17034006030286
7.6,10.30018095668856,0.7004219466239713,-1.432743550968377,9.032743550968473,0.8148339251367877,0.7004219466239713,-0.1530254272072715,0.1851660748632123,0.8148339251367877,-0.09455204889789282,0.7004219466239713,-0.1530254272072715,-0.1144119785128164,-0.05847337830937871,0,-0.1530254272072715,-0.1530254272072715,0,10.30018095668856,0.7004219466239713,0.1851660748632123,0,0,-1.247577476105164,-0.05847337830937871,0.01309010082721715,1.267437405720088,1.153025427207272,1.267437405720088,-0.1144119785128164,-0.1144119785128164,-0.09455204889789282,-0.1530254272072715,10.30018095668856,1.153025427207272,10.30018095668856,1.153025427207272,10.30018095668856,10.30018095668856,0.7004219466239713,-0.1530254272072715,10.30018095668856,0.7004219466239713,-0.1530254272072715,10.30018095668856,0.7004219466239713,-0.1530254272072715,10.30018095668856,-1.153025427207272,10.30018095668856,-1.153025427207272,10.30018095668856,1.153025427207272,-1.153025427207272,0.7004219466239713,-0.1530254272072715,-0.1530254272072715,10.30018095668856,10.30018095668856,0.7004219466239713,0.7004219466239713,-0.1530254272072715,10.30018095668856,-1.153025427207272,10.30018095668856,10.30018095668856,0.7004219466239713,10.30018095668856,0.7004219466239713,-1.153025427207272,9.032743550968473,9.032743550968473,-0.1530254272072715,-0.1530254272072715,10.30018095668856,-1.153025427207272,-1.153025427207272,0.7004219466239713,-1.153025427207272,-0.1530254272072715,10.30018095668856,9.032743550968473,0.7004219466239713,0.1851660748632123,-1.247577476105164,0.8148339251367877,9.032743550968473,0.8148339251367877,9.032743550968473,1.247577476105164,9.032743550968473,-1.153025427207272,10.30018095668856,1.153025427207272,9.032743550968473,-1.247577476105164,9.032743550968473,1.153025427207272
7.7,10.36948725077507,0.6859831479430365,-1.413770310870737,9.113770310870766,0.8059108110397933,0.6859831479430365,-0.1357892768075448,0.1940891889602067,0.8059108110397933,-0.08389184510298531,0.6859831479430365,-0.1357892768075448,-0.1199276630967568,-0.05189743170455952,0,-0.1357892768075448,-0.1357892768075448,0,10.36948725077507,0.6859831479430365,0.1940891889602067,0,0,-1.21968112191053,-0.05189743170455952,0.01438264437584921,1.255716939904302,1.135789276807545,1.255716939904302,-0.1199276630967568,-0.1199276630967568,-0.08389184510298531,-0.1357892768075448,10.36948725077507,1.135789276807545,10.36948725077507,1.135789276807545,10.36948725077507,10.36948725077507,0.6859831479430365,-0.1357892768075448,10.36948725077507,0.6859831479430365,-0.1357892768075448,10.36948725077507,0.6859831479430365,-0.1357892768075448,10.36948725077507,-1.135789276807545,10.36948725077507,-1.135789276807545,10.36948725077507,1.135789276807545,-1.135789276807545,0.6859831479430365,-0.1357892768075448,-0.1357892768075448,10.36948725077507,10.36948725077507,0.6859831479430365,0.6859831479430365,-0.1357892768075448,10.36948725077507,-1.135789276807545,10.36948725077507,10.36948725077507,0.6859831479430365,10.36948725077507,0.6859831479430365,-1.135789276807545,9.113770310870766,9.113770310870766,-0.1357892768075448,-0.1357892768075448,10.36948725077507,-1.135789276807545,-1.135789276807545,0.6859831479430365,-1.135789276807545,-0.1357892768075448,10.36948725077507,9.113770310870766,0.6859831479430365,0.1940891889602067,-1.21968112191053,0.8059108110397933,9.113770310870766,0.8059108110397933,9.113770310870766,1.21968112191053,9.113770310870766,-1.135789276807545,10.36948725077507,1.135789276807545,9.113770310870766,-1.21968112191053,9.113770310870766,1.135789276807545
